,customer_id,street,type,suburb,postcode,full_address
182,37742950-1c9d-4d35-b469-7e0f0540fda6,Maria Extension,Quad,Port Shawnborough,2634,
183,cbbceb4f-8d14-4acb-83d6-585ee1968780,Michelle Artery,Trail,South Erikstad,824,"Flat 31 5 Michelle Artery Trail, South Erikstad  TAS,  0824"
184,6ff624ec-c43b-449e-91ee-21da591779b1,Dean Deviation,Tor,Sheltonmouth, 2600,"Suite 401 19 Dean Deviation Tor, Sheltonmouth  VIC,  2600"
185,3956fca4-bdbb-4ef0-9a5e-cda83891e000,Johnson Steps,Reserve,Armstrongside,2619,
186,3558eab0-53c9-4eab-848d-868f71e2d25e,Calhoun Laneway,Roadway,Langmouth,,"Apt. 951 534 Calhoun Laneway Roadway, Langmouth  SA,  2974"
187,483087e0-758d-42ed-8170-c3ce8b0a20fd,Nicholas Amble,Walkway,Lake Cynthia,2962,"702/358 Nicholas Amble Walkway, Lake Cynthia  VIC,  2962"
188,f2e61c08-6d4c-4af7-8c05-22ece6a8d0c6,Wendy Cul-de-sac,Reach,Gillchester,2654,"5/63 Wendy Cul-de-sac Reach, Gillchester  QLD,  2654"
189,04ec7671-51b6-40b0-bd86-f85354f9f2da,Davis Riverway,Rise,Janetmouth,,"07/6 Davis Riverway Rise, Janetmouth  TAS,  2638"
190,a18c9b3c-b0c7-4ede-862a-8da95654e8a4,Renee Cruiseway,Alleyway,St. Robertborough,,
191,ee201e09-98e6-43ef-a087-d01f911e4983,Robinson Concourse,Lane,North Crystal,,"Apt. 888 268 Robinson Concourse Lane, North Crystal  TAS,  2616"
192,6d82ab51-dd42-4c98-9e30-6b460ab728b9,Waters Quays,Close,Travisport,,
193,bd9926ed-acfe-40f1-a777-33ee6cf7edfe,Melinda Square,Outlook,Johnsburgh,,"Apt. 984 24 Melinda Square Outlook, Johnsburgh  ACT,  0238"
194,03cb6dd8-5dd4-442d-97af-ccb3be51d9c5,Rangel Vale,Mews,West Alexisstad,,"Level 7 325 Rangel Vale Mews, West Alexisstad  TAS,  2946"
195,dc39d9e9-0ef0-4a99-92ee-4a3118f17543,Ronald Freeway,Glen,Derrickchester,2628,
196,5e4fc59b-45c3-4e2e-a7fa-e347db5aeb8b,Lewis Little,Hill,Fosterville,2948,"Flat 19 2 Lewis Little Hill, Fosterville  NSW,  2948"
197,a9a92ea7-5e09-4454-b966-5ac52d0f00ee,Lori Strip,Gap,Breannafurt,8694,
198,f3621e94-554a-4001-99ff-f216d25534dc,Shannon Avenue,Subway,West Shane,,"Level 7 83 Shannon Avenue Subway, West Shane  ACT,  2608"
199,91d4b1c4-2bfe-4938-adc7-f18d86ee0ed5,Jones Driveway,Break,Meghanberg,3927,"Apt. 058 907 Jones Driveway Break, Meghanberg  ACT,  3927"
200,e796f532-0559-4eda-b25b-0ff5e4957959,Arnold Laneway,Beach,St. Kyle,2920,"Flat 33 5 Arnold Laneway Beach, St. Kyle  SA,  2920"
201,59e5159d-4821-43ba-a22c-667c62c5a2f8,Mack Centreway,Block,Rileyland,,"Apt. 177 392 Mack Centreway Block, Rileyland  NSW,  2997"
202,9cd1664b-7ee4-4152-8be6-bab2d925e692,Albert Mew,Copse,St. Chad,,"Apt. 316 9 Albert Mew Copse, St. Chad  NT,  2329"
203,ffc6e93b-fc13-4fc6-8b51-50a94eab87d2,Miller Villas,Quay,North Davidborough,2438,"Level 6 50 Miller Villas Quay, North Davidborough  ACT,  2438"
204,6110aa1c-8a08-4fcf-9d90-0f1e9a91f988,Robert Concourse,Alleyway,New April,2912,"Apt. 506 2 Robert Concourse Alleyway, New April  TAS,  2912"
205,ce5bf1c5-bee3-4b35-8e96-a3d249177767,Rogers Plaza,Frontage,Gainesfort,2918,"1/189 Rogers Plaza Frontage, Gainesfort  SA,  2918"
206,d34a408f-fc8b-4049-804d-75c7704bdd3c,Walton Gap,Expressway,Webbmouth,2996,"24/809 Walton Gap Expressway, Webbmouth  WA,  2996"
207,cced4d09-8911-4cc1-9066-b775caba602b,Thomas Corner,Stairs,West Michaeltown,2652,"Flat 11 063 Thomas Corner Stairs, West Michaeltown  WA,  2652"
208,e6957360-8b1f-43da-ba6f-8a9fd7957614,Jacqueline Trailer,Little,Wumouth,2920,"318/819 Jacqueline Trailer Little, Wumouth  NT,  2920"
209,46a78d3a-943d-4ff2-ba0a-d0eb48cd1d42,Marcus Motorway,Run,,,
210,09e1f3ca-15e8-4290-b4fe-03196399b8c6,Bianca Dell,Subway,Lisafort,2672,"Suite 170 71 Bianca Dell Subway, Lisafort  VIC,  2672"
211,db9f701d-44af-4abc-8811-7f3216581d1a,Abbott Deviation,Cross,St. Christinaside,,"Suite 140 901 Abbott Deviation Cross, St. Christinaside  ACT,  2606"
212,10a7c1f6-8534-4574-ac04-d62a5ce1df75,Heather Ridge,Plaza,Moonview,,
213,7690eb96-c858-4a0d-b6c5-e751e7ce0c72,Loretta Break,Freeway,Lake Vanessaview,1410,"Flat 60 6 Loretta Break Freeway, Lake Vanessaview  SA,  1410"
214,b6c68d82-bd97-4c45-9352-150f9683258a,Eric Formation,Parkway,Christopherville,3232,"Level 7 82 Eric Formation Parkway, Christopherville  NSW,  3232"
215,27742b51-2f25-479e-96a7-138b4da79b14,Dylan Concourse,Highway,Adamsberg, 2626,"Apt. 376 35 Dylan Concourse Highway, Adamsberg  QLD,  2626"
216,82b30335-d896-4356-b987-0821e76bb4df,William Range,Gate,South Shawn,2501,
217,943e7e9a-741a-4ae4-9fe4-c0ce00a847ff,Rhonda Little,Piazza,St. Manuelhaven,2927,"Unit 24 681 Rhonda Little Piazza, St. Manuelhaven  VIC,  2927"
218,b167a52c-697f-4dbc-bba4-ffbc71d4b7b2,Joseph Lookout,Rue,West Joseph,2940,"Unit 49 35 Joseph Lookout Rue, West Joseph  SA,  2940"
219,80359f98-f1e9-440a-a6a7-f423aab04573,Christian Rosebowl,Highroad,Fernandezfurt,,"892/722 Christian Rosebowl Highroad, Fernandezfurt  QLD,  2873"
220,81ad9875-bac9-4a4a-b713-8d682724fab4,Douglas Beach,Trail,Williammouth,,"Suite 588 183 Douglas Beach Trail, Williammouth  TAS,  2920"
221,ed71ae2f-7ef5-46e2-9909-03a4c047f1e4,Billy Stairs,Cross,Josephchester,,"Level 4 5 Billy Stairs Cross, Josephchester  ACT,  2671"
222,22176528-49ba-4f07-9028-f66bb26cf888,Chad Roadside,Hill,East Natalieville,4549,"Apt. 678 4 Chad Roadside Hill, East Natalieville  NSW,  4549"
223,0320bacf-226f-4832-b2b6-df2a3f758a4b,Edward Row,Dale,New Michelleburgh,,"690/9 Edward Row Dale, New Michelleburgh  ACT,  9277"
224,c6e586a4-1143-417e-86c0-518599204965,Cabrera Arcade,Road,Cobbside,,"Apt. 880 4 Cabrera Arcade Road, Cobbside  QLD,  2908"
225,61dac16f-be57-40dd-87c7-32527ba7a6f5,Joanna Crossway,Distributor,Angelatown,3270,"Level 3 4 Joanna Crossway Distributor, Angelatown  TAS,  3270"
226,88d14999-4a40-43a1-bcba-cae5a659e816,Scott Amble,Point,Owensmouth,2687,"Unit 10 6 Scott Amble Point, Owensmouth  ACT,  2687"
227,512c2510-a6e6-41e8-9ecd-18ac76045e6d,Amy Trunkway,Centre,West Christopherfurt,,
228,c4d13647-5e23-485f-92bb-0132e662bc33,Brown Brace,Avenue,Garyfurt,924,"Unit 38 4 Brown Brace Avenue, Garyfurt  ACT,  0924"
229,f0076c8f-4c64-47ed-ae3a-0f0ee5d98a2d,Cox Copse,Part,South Paulburgh,,"Level 5 317 Cox Copse Part, South Paulburgh  NT,  2956"
230,306fb127-1bf7-442c-9907-08652caad31e,White Green,Little,Perkinsborough,2621,"Suite 188 93 White Green Little, Perkinsborough  VIC,  2621"
231,504f663d-97d3-4105-bbbf-5863a9c90471,Chad Underpass,Roadside,New Rebeccachester,2295,"Suite 197 55 Chad Underpass Roadside, New Rebeccachester  SA,  2295"
232,f2e73837-843c-4168-b508-fc1e280b9189,Jennifer Interchange,Place,Port Bridget,,
233,5d36cdf7-2635-42b5-8914-d29abcba7b0b,Kristina Part,Triangle,Lake Alicia,2146,"Suite 241 57 Kristina Part Triangle, Lake Alicia  QLD,  2146"
234,a971e472-7672-4dca-9c38-409b204a8f3d,Williams Circlet,Ramp,,2748,"7/9 Williams Circlet Ramp, Churchshire  ACT,  2748"
235,d62292b6-0217-4c9a-8a50-b308ba2d611a,Erik Park,Cul-de-sac,South Kimberly,6792,"Apt. 608 910 Erik Park Cul-de-sac, South Kimberly  QLD,  6792"
236,10c84e39-a97a-47ca-9773-1eb9dd7052df,Rick Parade,Edge,Amandaland, 9148,
237,eaaec023-2513-4a52-9b9f-4b331382b8b0,Wallace Expressway,Colonnade,South Douglasberg,3202,"57/4 Wallace Expressway Colonnade, South Douglasberg  VIC,  3202"
238,ace4a986-ca4e-45b0-a0be-48fbbeba0a9b,Nicholas Ground,Rosebowl,South Sharonview,,"Unit 02 2 Nicholas Ground Rosebowl, South Sharonview  TAS,  2679"
239,4222803c-296d-46c2-9a37-310f3dbf8426,Barbara Courtyard,Intersection,Josephton,2647,
240,96897518-1c38-48a4-9c8b-5a9d3f11d65d,Briana Rotary,Motorway,Gonzalezbury,9231,
241,e2aa3483-5ae0-448a-b857-2e28413fbc42,Leah Glade,Roadway,North Jeremyhaven,2693,"0/7 Leah Glade Roadway, North Jeremyhaven  NSW,  2693"
242,3bf38d1c-3591-4a87-9e31-0fd02e9a619f,Kenneth Tarn,Square,Andrewville,2510,"Level 9 96 Kenneth Tarn Square, Andrewville  TAS,  2510"
243,a4805fe7-c851-48aa-b9f1-a939b6ef0827,Hoffman Riverway,Roadway,South Jeffreyburgh,4266,"Unit 82 1 Hoffman Riverway Roadway, South Jeffreyburgh  VIC,  4266"
244,1c3ecee7-c9bd-4b5f-adf3-dd2d1b10d2d8,Brown Quay,Pathway,Dixonfort,2537,"35/90 Brown Quay Pathway, Dixonfort  SA,  2537"
245,20039d47-788d-4c7c-ac18-c158b62d42b8,Mason Rest,Arcade,Davisside,2631,"Unit 59 18 Mason Rest Arcade, Davisside  WA,  2631"
246,c0e716d7-5319-43b3-8e93-de00c68f90ab,Brian Cruiseway,Part,Port Jesus,2990,"Unit 48 93 Brian Cruiseway Part, Port Jesus  TAS,  2990"
247,a2c7d3be-c2ab-4cd9-a296-84790f206b5e,Perez Street,Close,Westshire,2737,"Level 9 2 Perez Street Close, Westshire  QLD,  2737"
248,120e4880-97f2-411a-8463-baa73128c45a,Cook Ride,Rosebowl,Emmaport,2620,"Flat 55 929 Cook Ride Rosebowl, Emmaport  NT,  2620"
249,6631e690-9be9-49a5-8d9d-bcd8ff706ccc,Larry Circlet,Circlet,Linchester,2609,"347/5 Larry Circlet Circlet, Linchester  TAS,  2609"
250,123ed852-919f-437e-84da-9abcada2fe5d,Montoya Garden,Laneway,Lisamouth,2931,"Unit 24 9 Montoya Garden Laneway, Lisamouth  SA,  2931"
251,2f33d5e9-8c84-47b6-b96d-f19eaecb899f,Lauren Lees,Wade,Jamesfort, 2027,"230/66 Lauren Lees Wade, Jamesfort  NT,  2027"
252,394b60cd-3e19-4417-852e-4c75e945fa5d,Thomas Underpass,Outlook,Jimenezchester,2041,"94/66 Thomas Underpass Outlook, Jimenezchester  QLD,  2041"
253,0e06909d-98a6-45cd-9f24-9c643705b4e4,Bush Avenue,Ramp,West Charlottestad, 2918,"Apt. 657 379 Bush Avenue Ramp, West Charlottestad  NSW,  2918"
254,54dde26a-d6d0-4c95-b183-a3497bca00d6,Meyer Court,Brow,Garnerfurt,2974,
255,7d7a5863-ad3d-4854-bb16-d6f377df6657,Ricky Point,Gardens,Baileyborough, 2701,"41/5 Ricky Point Gardens, Baileyborough  NT,  2701"
256,0a660c0e-57af-4b6e-8371-5f2da73149f7,Brandon Pass,Lookout,North Bradley,,"7/07 Brandon Pass Lookout, North Bradley  NT,  2608"
257,1a191cf9-2176-4199-a6cf-7c456ab20581,Ryan Road,Follow,Port Kelsey,,"Unit 39 8 Ryan Road Follow, Port Kelsey  VIC,  2944"
258,2ef58ca0-89b0-454e-8ee7-3bedae8f2c8c,Huffman Cul-de-sac,Foreshore,South Alexview,,"575/5 Huffman Cul-de-sac Foreshore, South Alexview  ACT,  2906"
259,bd997684-9d06-462e-8633-37b05ae6e924,Jacobson Chase,Grove,West Eugene,934,"883/8 Jacobson Chase Grove, West Eugene  WA,  0934"
260,c4679355-7ef1-4090-a114-19d3efc9003d,Vanessa Road,Rotary,West Michael,,"284/67 Vanessa Road Rotary, West Michael  SA,  2958"
261,66417639-fddd-4fd0-a01f-880c001d4889,Lorraine Green,Road,East Donaldside,2316,"Apt. 752 990 Lorraine Green Road, East Donaldside  TAS,  2316"
262,d0345629-5906-4f92-a770-2be35ed0b633,Hannah Mount,Little,Port Samuel,2655,"Unit 52 4 Hannah Mount Little, Port Samuel  ACT,  2655"
263,be9de7a4-4d23-41c2-aad4-381302914f99,Eric Concourse,Strand,St. Annburgh,5715,"Apt. 648 5 Eric Concourse Strand, St. Annburgh  TAS,  5715"
264,7d77ea38-c676-4385-b9c8-67edd8434e4a,Smith Estate,Corner,North Donaldfort,2985,"13/46 Smith Estate Corner, North Donaldfort  TAS,  2985"
265,e6782b7f-1454-40a6-a07e-8469a8a46fd4,James Route,Plateau,Lake Garrett,2889,"Suite 067 381 James Route Plateau, Lake Garrett  TAS,  2889"
266,14f56d49-e195-4e96-ac69-21e891c9d2b3,Phillips Access,Courtyard,Jameschester,2605,"Unit 82 68 Phillips Access Courtyard, Jameschester  VIC,  2605"
267,4db3080f-a8ff-4486-ada8-2d9694383de6,Lawrence Retreat,Turn,St. Christine,,"Unit 46 81 Lawrence Retreat Turn, St. Christine  WA,  2921"
268,13f37df4-6546-419b-95dd-729b19093431,Kimberly Formation,Circuit,,,
269,1c40e5e9-1e30-4034-a1e9-7ee63de2e437,Sierra Mall,Follow,Ashleyshire,5050,"Unit 20 9 Sierra Mall Follow, Ashleyshire  SA,  5050"
270,944591f0-47d7-452c-857a-8c607d8c8171,Brooks Ridgeway,Road,Chadhaven,7286,"Unit 33 95 Brooks Ridgeway Road, Chadhaven  TAS,  7286"
271,e0f5e51c-7a2e-4aa7-bbc7-96616d2db5d4,Michael Expressway,Roads,New Stanley,,"Unit 23 211 Michael Expressway Roads, New Stanley  NT,  2660"
272,12cc231f-aa03-4095-9c56-76cd8d8457ab,Wyatt Ridge,Rosebowl,,2448,"44/00 Wyatt Ridge Rosebowl, Wallport  NT,  2448"
273,4c482b7c-fd03-4f52-88d3-edd86330f5a9,Long Ridgeway,Artery,Nortonstad,,"687/0 Long Ridgeway Artery, Nortonstad  NT,  2496"
274,e14b8b76-36d7-4c3a-86bf-12797362ebbd,Holt Trunkway,Flat,New Markmouth,2618,
275,58291128-6aa1-4b34-9dba-6e36084ed2ae,Ruiz Quadrangle,Gates,West Timothy,,"Suite 163 15 Ruiz Quadrangle Gates, West Timothy  NSW,  6254"
276,1cf38a4d-6374-470e-a771-86f47affb0fb,Derek Cove,Path,St. Jessica,,"259/236 Derek Cove Path, St. Jessica  WA,  2956"
277,d1df5f71-c044-4de0-be6e-dec092e8b415,Peterson Mews,Common,New Pamela,2998,"646/77 Peterson Mews Common, New Pamela  QLD,  2998"
278,1072e18f-d5ad-40b0-a76e-d2cf570820b6,Arthur Intersection,Expressway,West Stephaniefurt,855,"Flat 54 60 Arthur Intersection Expressway, West Stephaniefurt  NT,  0855"
279,e5c0f93e-dd16-4b77-bc32-03e00186bcb3,Galloway Top,Wynd,Hensleyberg,2928,"Unit 27 7 Galloway Top Wynd, Hensleyberg  TAS,  2928"
280,38f428de-adf7-421a-b63f-769abd6dfd4d,Haynes Viaduct,Line,,,
281,0fc55803-b076-4a3d-afd5-41eaa9a072da,Zavala Laneway,Corso,Ronaldmouth,2173,"Level 4 237 Zavala Laneway Corso, Ronaldmouth  QLD,  2173"
282,6b52fcef-e7c1-4b37-914a-fcccb3628845,Latoya Route,Landing,Danielfort,2403,"39/40 Latoya Route Landing, Danielfort  VIC,  2403"
283,77587cb1-a738-451f-9135-a77c4a8c3761,Sandra Towers,Rise,West Rhondaville,,"3/40 Sandra Towers Rise, West Rhondaville  NSW,  9467"
284,17531130-4aa0-42a8-87a3-162acd820f00,Susan Walk,Broadway,Williamsside, 5532,"Level 5 41 Susan Walk Broadway, Williamsside  QLD,  5532"
285,c0a3cb65-9585-4b38-b40a-36c12cf377c1,Morgan Cross,Ring,Port Henrymouth,,"Unit 41 41 Morgan Cross Ring, Port Henrymouth  NSW,  2698"
286,6b8dd227-1f69-4eab-82c1-947deda1b38a,Mackenzie Parkway,Triangle,East Jesustown,2906,
287,5b21effb-5f54-48cd-8870-b4e6faea72cc,Valdez Square,Crossroad,Longhaven,,"Level 3 04 Valdez Square Crossroad, Longhaven  QLD,  2608"
288,244c5b3c-8f3a-4a40-a39a-4698f2fbc143,Patrick Roadway,Vista,,2629,
289,c1c8c54e-446f-4f5d-97b2-5ebf1b9e39ec,Pitts Cutting,Route,Wilsontown,2605,"Suite 682 751 Pitts Cutting Route, Wilsontown  WA,  2605"
290,c4bfa03d-ada9-43f6-9826-4ee782b799e5,Jones Close,Dale,Amyton,2542,"Flat 05 7 Jones Close Dale, Amyton  SA,  2542"
291,4ac41356-5ad4-418c-aff3-7a1adf58c7ca,Mckenzie Grove,Corner,,2679,
292,ad972760-fd4e-4d89-b3ce-398c66bf0b46,Huffman Thoroughfare,Rue,East Calebshire,2953,"Apt. 028 3 Huffman Thoroughfare Rue, East Calebshire  SA,  2953"
293,864afd85-a05b-4b1c-8fdc-c1c3f5a9c48b,Shepherd Roads,Gates,North Kevin,2697,"58/0 Shepherd Roads Gates, North Kevin  NSW,  2697"
294,4bc4576d-62e4-46be-8cc9-a0ff8cd8c823,Ballard Retreat,Green,Lake Rachelberg,7524,"Flat 70 3 Ballard Retreat Green, Lake Rachelberg  TAS,  7524"
295,d8c21d85-ea6f-4f8a-a58d-781411d516cd,Martinez Crossing,Centreway,North Melissamouth,2682,"385/416 Martinez Crossing Centreway, North Melissamouth  VIC,  2682"
296,d63f43c9-dfc0-4740-9d02-84d1a3aa0a39,Christopher Cruiseway,Corner,Bakerstad,,"Level 5 977 Christopher Cruiseway Corner, Bakerstad  TAS,  2624"
297,ceed2a91-5306-4057-9d77-25128f735fbd,Sullivan Glen,Frontage,Port Julieburgh,2123,"Level 4 50 Sullivan Glen Frontage, Port Julieburgh  NSW,  2123"
298,799d1d45-6f67-4a67-abe1-e3d363a82a23,Susan Vista,Mews,St. Justintown,,
299,d2dad900-6e28-4ac4-8431-771a7704945e,Kim Highway,Roads,New Elizabeth,2939,
300,418a881d-4273-4669-beac-c002d13be28e,White Estate,Distributor,Pennyshire,2973,"Apt. 321 492 White Estate Distributor, Pennyshire  VIC,  2973"
301,de149dc2-e994-468b-9d6b-2df876178c43,Guerra Vale,Path,East Martha,2967,"Suite 053 2 Guerra Vale Path, East Martha  SA,  2967"
302,e15c69a0-cb82-40d7-9fa1-342887d617e8,Wilson Break,Avenue,New Samanthabury,,"Apt. 411 0 Wilson Break Avenue, New Samanthabury  SA,  1798"
303,b2614db5-4629-45fd-b927-162e089e3ed8,Amanda Towers,Deviation,Philipburgh,2671,"060/216 Amanda Towers Deviation, Philipburgh  VIC,  2671"
304,68327005-0eb9-4fb3-a42e-1df77cd10204,Jones Quadrangle,Lookout,Port Olivia,2976,
305,b92b5e1f-a29e-467d-b01d-9f1a9dbe7c15,Vega Follow,Copse,New Breanna,,"4/834 Vega Follow Copse, New Breanna  VIC,  2688"
306,50025d56-b590-4739-9380-6e7858b3600d,Boone Run,State Highway,West Tracyside,6454,"Level 7 816 Boone Run State Highway, West Tracyside  QLD,  6454"
307,ea298c10-8910-4b32-bca2-ced2d6f9186a,Richard Dell,Amble,Michealtown,2967,"Unit 82 285 Richard Dell Amble, Michealtown  ACT,  2967"
308,f3cc8b62-5ab0-4046-94ca-c30079d56945,David Edge,Villas,West Whitney,224,"Flat 06 0 David Edge Villas, West Whitney  NT,  0224"
309,bb5319f2-ac3b-4381-8a81-fa9d94181783,Gutierrez Piazza,Circle,New Angelberg,,
310,560ee7ca-9f58-4dc3-a084-575ec403a1bd,Burns Reserve,Thoroughfare,Whitehaven,2042,"879/33 Burns Reserve Thoroughfare, Whitehaven  NSW,  2042"
311,c6e25a42-838e-447b-a7fe-d171fed28fb6,Shaw Basin,Wynd,Port Robert,,"Suite 436 8 Shaw Basin Wynd, Port Robert  TAS,  2989"
312,53529b24-51da-42c9-a953-70e746eb8da5,Kim Firetrail,Chase,Aprilbury,,"Apt. 942 537 Kim Firetrail Chase, Aprilbury  NSW,  3142"
313,ce4304c8-b0b8-4d58-9bf3-b38643ed6bae,Matthew Dell,Plaza,West Brittany,6116,"4/999 Matthew Dell Plaza, West Brittany  SA,  6116"
314,65d5ee68-2468-4269-9264-4541bc36101f,Pace Crest,Gardens,Zacharyberg,2336,"Level 8 114 Pace Crest Gardens, Zacharyberg  WA,  2336"
315,c694d4aa-f91a-4be8-9ed6-ba6ecd831a90,Matthew Courtyard,Stairs,West Jessicafort,2647,
316,2647089e-c066-458b-bbec-35bd0927948c,Jennifer Front,Range,,2948,
317,b808e16e-a110-4bdc-8ce9-e6093160feb6,Wilson Artery,View,West Kristi,8243,"4/0 Wilson Artery View, West Kristi  WA,  8243"
318,50be82e7-09b0-4086-aa91-7dd5378f2085,Guzman Artery,Laneway,Laurenfort,,
319,3e50c99e-929e-450b-9980-59cda2e09512,Andrew Green,Round,Port Michelleburgh,6516,"013/488 Andrew Green Round, Port Michelleburgh  SA,  6516"
320,158f0fc7-ca05-4f1a-b92b-dd29bebe35cb,Vargas Heights,Place,Annaland,,"471/33 Vargas Heights Place, Annaland  WA,  2654"
321,e249b510-997d-438c-ac6d-7c3ab68ec5f1,Morgan End,Amble,Lake Sarahshire,2966,"Flat 24 99 Morgan End Amble, Lake Sarahshire  WA,  2966"
322,61803980-edf8-4e7c-860f-1b08709e39e6,Reynolds Ramp,Walkway,Lake Ericmouth,,
323,981b988b-f887-4992-939e-1f216d230562,Heidi Gully,Cutting,West Cathy,2632,"Flat 70 4 Heidi Gully Cutting, West Cathy  SA,  2632"
324,1d7114c5-dde8-46b1-add9-2f3963b7a71a,Christopher Little,Quay,St. Donald,2616,"Flat 42 446 Christopher Little Quay, St. Donald  ACT,  2616"
325,c4cde1ad-e10d-4306-9dff-ec8067d27a7b,Richard Quadrangle,Sound,,,"Suite 363 619 Richard Quadrangle Sound, New Marybury  WA,  2679"
326,5a74911d-bc60-47f9-98dc-808b20d248f6,Julie Glade,Crossroad,New Isabelville,2914,"27/74 Julie Glade Crossroad, New Isabelville  WA,  2914"
327,d4b706b4-bb1d-4732-9c33-6a05b2fdef90,Anthony Vale,Part,Clarkeburgh,2914,"4/49 Anthony Vale Part, Clarkeburgh  NSW,  2914"
328,5b4ef7c8-353e-4d49-ab0c-dc0817b46a1b,Steven Square,Turn,,2993,"Suite 974 402 Steven Square Turn, Port Emma  VIC,  2993"
329,73d533d2-5b06-4f80-ba53-7faceb4911b0,Nicole Formation,View,Aaronbury,7769,"Apt. 161 19 Nicole Formation View, Aaronbury  ACT,  7769"
330,c65826d6-56dd-43b1-8927-ff3e1cbf9798,Peterson Tollway,Bend,Sloanmouth,874,"Apt. 785 0 Peterson Tollway Bend, Sloanmouth  WA,  0874"
331,1644fb56-513f-40c5-b2f1-9581017c2fae,White Crossing,Expressway,East Timothychester,2678,"252/298 White Crossing Expressway, East Timothychester  SA,  2678"
332,9f3f3e63-eb32-49f2-b0ee-e35f594aa50d,Nguyen Ride,Roadway,Tatetown,,"Flat 82 16 Nguyen Ride Roadway, Tatetown  TAS,  2618"
333,1d49c031-e0af-4075-8a0f-c26ac20fbd32,Lopez Way,Subway,Port Garrettburgh,2925,"7/104 Lopez Way Subway, Port Garrettburgh  NT,  2925"
334,7dad512d-cec7-402a-9fbe-719fc5e16d5c,Ramirez State Highway,Entrance,,1178,"4/33 Ramirez State Highway Entrance, New Thomas  VIC,  1178"
335,0f538bfc-0c31-4900-afb9-429914ed9b92,Farley Bend,Quay,New Connor,2988,"Apt. 318 37 Farley Bend Quay, New Connor  WA,  2988"
336,e2d05d87-5453-49da-af6b-6f51943a40ed,Jessica Vista,Turn,Lake Jessica,,"Apt. 453 927 Jessica Vista Turn, Lake Jessica  TAS,  2413"
337,27dbd40d-8cab-48d4-af1e-a0416e23f148,Garcia Alley,Boulevard,Port Cynthia, 2632,"434/197 Garcia Alley Boulevard, Port Cynthia  QLD,  2632"
338,e8637cb7-fd00-45c4-994c-16fa9f509f71,Kimberly Approach,Highway,St. Erinbury,860,"Level 4 6 Kimberly Approach Highway, St. Erinbury  WA,  0860"
339,82be943d-c45f-4b99-86e3-9f858a4dae20,Jones Cruiseway,Reserve,Alexanderland,,"Level 8 2 Jones Cruiseway Reserve, Alexanderland  NT,  2942"
340,3ce6b4c2-ab97-4a1f-90c0-f6659be1df40,Reyes Reserve,Wynd,East Christopherside,2658,"211/4 Reyes Reserve Wynd, East Christopherside  ACT,  2658"
341,d12df602-4333-45d5-87ec-7b4b07c98a5c,Perez Stairs,Square,Melissafurt,2967,"Flat 21 95 Perez Stairs Square, Melissafurt  TAS,  2967"
342,7a1c2c17-03aa-49ab-b49d-23d129e630be,Trevino Quadrangle,Chase,East Davidborough,,"261/624 Trevino Quadrangle Chase, East Davidborough  NT,  2220"
343,0088143f-4892-495a-a779-d78601206fa5,Vanessa Fairway,Ramp,Port Charles,2932,"Flat 94 01 Vanessa Fairway Ramp, Port Charles  ACT,  2932"
344,370d4b7e-ded7-4496-9a9b-429eeaa47e83,Brown Roadside,Hill,East Ethanberg,2283,"Unit 33 21 Brown Roadside Hill, East Ethanberg  SA,  2283"
345,5469370a-e5c3-4121-bada-0f2f60342a5f,Lin Run,Intersection,Leonardhaven,,"Unit 19 97 Lin Run Intersection, Leonardhaven  NT,  7118"
346,45aabf7f-1992-4182-a907-678839a45f00,Derek Circle,Strand,Davidberg,,"Apt. 032 0 Derek Circle Strand, Davidberg  SA,  7793"
347,7b6a4b47-3ff5-4082-888a-28d6f4a08953,Lam Ridge,Circlet,,,"Flat 84 4 Lam Ridge Circlet, East Shawnton  VIC,  2652"
348,90db5a2e-e21c-49c3-bb5d-ac5d09632d2b,Joshua Underpass,Mews,Lake Noahfurt,4061,"02/5 Joshua Underpass Mews, Lake Noahfurt  ACT,  4061"
349,f7ba3788-c12f-48a7-ad2f-59112b53d27b,Robinson Quays,Nook,Nicholashaven,,"Flat 51 772 Robinson Quays Nook, Nicholashaven  TAS,  2185"
350,ba9154fc-7eab-4d7d-9521-a0b13820ea9b,Baldwin Rotary,Crescent,Kathrynview,2969,
351,8f816d28-bcad-44f1-b2e6-1b77edce2262,Cross Viaduct,Vale,South Dannyfort,,"Level 8 45 Cross Viaduct Vale, South Dannyfort  QLD,  2434"
352,b23a2c08-26be-4b7d-aca0-d864a9f9aec3,Darrell Break,Circle,Russellborough,,
353,4bcea5f4-f721-47c1-b0c9-9b9029ce39db,Bennett Distributor,Formation,Phillipsmouth,2944,
354,5ae7f3e2-a7df-4aca-930c-288f6ad29c48,Adrienne Rotary,Vale,Smithburgh,,
355,e2d80802-66ac-49b7-b0ec-a103a6193769,Bianca Ring,Rotary,Caldwellbury,2949,"0/86 Bianca Ring Rotary, Caldwellbury  NT,  2949"
356,c11f8036-c90d-47c2-adc2-2ac73225b482,Lyons Flat,Terrace,Dominguezbury,2104,"Apt. 200 06 Lyons Flat Terrace, Dominguezbury  SA,  2104"
357,82aba3c3-b6fe-40b6-8509-baef422708f7,William Loop,Trail,Jenniferfurt,2982,"Apt. 676 71 William Loop Trail, Jenniferfurt  TAS,  2982"
